
2019-07-09 17:14:18.471708	1	1	39.0	89.6	54.0	80.6	60.0	77.0	60.0	75.2	33.0	93.2	59.0	78.8	54.0	78.8	
2019-07-09 17:15:32.405196	1	1	38.0	89.6	54.0	80.6	57.0	77.0	61.0	73.4	33.0	93.2	58.0	78.8	53.0	78.8	
2019-07-09 17:16:41.271620	1	1	38.0	89.6	54.0	80.6	61.0	78.8	60.0	75.2	32.0	93.2	58.0	78.8	54.0	78.8	
2019-07-09 17:17:50.136630	1	1	38.0	89.6	54.0	80.6	60.0	78.8	60.0	75.2	31.0	93.2	58.0	78.8	53.0	78.8	
2019-07-09 17:19:04.057895	1	1	38.0	89.6	53.0	80.6	60.0	78.8	60.0	75.2	31.0	93.2	58.0	78.8	53.0	78.8	
2019-07-09 17:20:07.876218	1	1	38.0	89.6	53.0	80.6	60.0	78.8	60.0	75.2	30.0	93.2	58.0	78.8	53.0	78.8	
2019-07-09 17:21:19.263548	1	1	37.0	89.6	54.0	82.4	60.0	78.8	59.0	75.2	30.0	95.0	57.0	78.8	53.0	78.8	
2019-07-09 17:22:28.122115	1	1	37.0	89.6	54.0	82.4	60.0	78.8	59.0	75.2	30.0	95.0	57.0	78.8	53.0	78.8	
2019-07-09 17:23:34.453998	1	1	36.0	89.6	54.0	82.4	59.0	78.8	59.0	75.2	29.0	95.0	57.0	78.8	53.0	78.8	
2019-07-09 17:24:43.339651	1	1	36.0	89.6	54.0	82.4	59.0	78.8	157.0	53.6	29.0	95.0	57.0	78.8	53.0	78.8	
2019-07-09 17:25:49.709360	1	1	36.0	89.6	54.0	82.4	59.0	78.8	59.0	75.2	28.0	95.0	57.0	78.8	52.0	78.8	
2019-07-09 17:26:53.542975	1	0	36.0	89.6	53.0	82.4	59.0	78.8	58.0	75.2	28.0	95.0	57.0	78.8	52.0	78.8	
2019-07-09 17:27:57.367134	1	0	37.0	91.4	53.0	82.4	59.0	78.8	58.0	75.2	28.0	95.0	57.0	78.8	52.0	78.8	
2019-07-09 17:29:01.166137	1	0	35.0	89.6	53.0	82.4	60.0	78.8	62.0	75.2	32.0	96.8	57.0	78.8	54.0	78.8	
2019-07-09 17:30:12.557587	1	0	36.0	89.6	54.0	82.4	59.0	78.8	62.0	75.2	32.0	96.8	57.0	80.6	54.0	78.8	
2019-07-09 17:31:18.933146	1	0	37.0	91.4	54.0	82.4	59.0	78.8	62.0	75.2	30.0	96.8	157.0	55.4	55.0	80.6	
2019-07-09 17:32:27.804351	1	0	37.0	91.4	53.0	82.4	60.0	78.8	59.0	75.2	31.0	96.8	157.0	55.4	54.0	80.6	
2019-07-09 17:33:36.675243	1	0	37.0	91.4	54.0	84.2	58.0	78.8	62.0	75.2	31.0	96.8	58.0	80.6	54.0	80.6	
2019-07-09 17:34:40.475909	1	0	37.0	91.4	52.0	84.2	59.0	78.8	58.0	75.2	28.0	96.8	58.0	80.6	55.0	80.6	
2019-07-09 17:35:49.347370	1	0	36.0	91.4	53.0	84.2	59.0	78.8	59.0	75.2	30.0	96.8	58.0	80.6	55.0	80.6	
2019-07-09 17:36:58.223311	1	0	37.0	91.4	53.0	84.2	59.0	80.6	60.0	75.2	143.0	64.4	58.0	80.6	55.0	80.6	
2019-07-09 17:38:04.553746	1	0	36.0	91.4	51.0	84.2	59.0	80.6	62.0	75.2	30.0	98.6	58.0	80.6	55.0	80.6	
2019-07-09 17:39:23.539060	1	0	35.0	91.4	52.0	84.2	60.0	80.6	61.0	75.2	30.0	98.6	157.0	55.4	55.0	80.6	
2019-07-09 17:40:32.410042	1	0	35.0	91.4	52.0	84.2	158.0	55.4	60.0	75.2	29.0	98.6	58.0	80.6	55.0	80.6	
2019-07-09 17:41:36.226597	1	0	36.0	91.4	53.0	84.2	59.0	80.6	60.0	75.2	28.0	98.6	57.0	80.6	54.0	80.6	
2019-07-09 17:42:45.096371	1	0	34.0	91.4	53.0	84.2	59.0	80.6	59.0	75.2	28.0	98.6	57.0	80.6	54.0	80.6	
2019-07-09 17:43:59.039668	1	0	35.0	93.2	51.0	84.2	59.0	80.6	59.0	75.2	28.0	98.6	57.0	80.6	54.0	80.6	
2019-07-09 17:45:10.434157	1	0	34.0	93.2	52.0	84.2	59.0	80.6	59.0	75.2	27.0	98.6	57.0	80.6	54.0	80.6	
2019-07-09 17:46:21.830709	1	0	34.0	91.4	52.0	84.2	58.0	80.6	59.0	77.0	26.0	98.6	57.0	80.6	54.0	80.6	
2019-07-09 17:47:28.149313	1	0	34.0	93.2	52.0	84.2	59.0	80.6	59.0	77.0	29.0	98.6	57.0	80.6	54.0	80.6	
2019-07-09 17:48:42.065107	1	0	35.0	93.2	52.0	84.2	58.0	80.6	60.0	77.0	27.0	98.6	57.0	80.6	54.0	80.6	
2019-07-09 17:49:45.857056	1	0	34.0	93.2	51.0	84.2	57.0	80.6	61.0	77.0	28.0	98.6	57.0	80.6	53.0	80.6	
2019-07-09 17:51:02.315473	1	0	34.0	93.2	51.0	84.2	59.0	80.6	57.0	77.0	28.0	98.6	57.0	80.6	53.0	80.6	
2019-07-09 17:52:13.700210	1	0	34.0	93.2	50.0	84.2	59.0	80.6	58.0	77.0	28.0	98.6	57.0	80.6	53.0	80.6	
2019-07-09 17:53:20.036720	1	0	34.0	93.2	50.0	84.2	58.0	80.6	59.0	77.0	29.0	100.4	57.0	80.6	54.0	80.6	
2019-07-09 17:54:36.484132	1	0	34.0	93.2	51.0	84.2	59.0	80.6	58.0	77.0	29.0	100.4	57.0	80.6	55.0	80.6	
2019-07-09 17:55:55.474073	1	0	34.0	93.2	51.0	84.2	59.0	80.6	58.0	77.0	28.0	98.6	57.0	80.6	54.0	80.6	
2019-07-09 17:57:06.893299	1	0	33.0	93.2	50.0	84.2	59.0	80.6	58.0	77.0	27.0	98.6	156.0	55.4	56.0	82.4	
2019-07-09 17:58:20.828874	1	0	145.0	62.6	50.0	84.2	58.0	80.6	58.0	77.0	28.0	100.4	56.0	80.6	56.0	82.4	
2019-07-09 17:59:32.233303	1	0	34.0	93.2	50.0	84.2	58.0	80.6	57.0	77.0	28.0	100.4	56.0	80.6	57.0	82.4	
2019-07-09 18:00:48.675399	1	0	34.0	93.2	49.0	84.2	58.0	80.6	57.0	77.0	28.0	100.4	56.0	80.6	57.0	82.4	
2019-07-09 18:01:52.488960	0	1	-1	-1	50.0	84.2	58.0	80.6	58.0	77.0	27.0	100.4	56.0	80.6	52.0	80.6	
2019-07-09 18:05:37.644189	0	1	-1	-1	49.0	82.4	59.0	78.8	56.0	77.0	33.0	89.6	56.0	78.8	51.0	80.6	
2019-07-09 18:07:26.426570	0	1	-1	-1	53.0	80.6	60.0	78.8	59.0	75.2	33.0	89.6	56.0	77.0	52.0	78.8	
2019-07-09 18:09:15.232857	0	1	-1	-1	55.0	78.8	60.0	77.0	60.0	75.2	39.0	84.2	56.0	77.0	52.0	78.8	
2019-07-09 18:11:14.140933	0	1	-1	-1	55.0	78.8	60.0	77.0	59.0	75.2	41.0	84.2	56.0	77.0	53.0	78.8	
2019-07-09 18:13:00.384713	0	1	-1	-1	56.0	78.8	61.0	77.0	59.0	75.2	42.0	82.4	56.0	77.0	52.0	77.0	
2019-07-09 18:14:44.097757	0	1	-1	-1	56.0	78.8	159.0	53.6	59.0	75.2	42.0	82.4	56.0	77.0	53.0	77.0	
2019-07-09 18:16:25.298256	0	1	-1	-1	56.0	77.0	62.0	75.2	60.0	75.2	44.0	82.4	57.0	75.2	54.0	77.0	
2019-07-09 18:18:06.509074	0	1	-1	-1	57.0	77.0	62.0	75.2	60.0	75.2	45.0	80.6	156.0	53.6	54.0	77.0	
2019-07-09 18:19:52.774990	0	1	-1	-1	57.0	77.0	63.0	75.2	60.0	75.2	46.0	80.6	56.0	75.2	55.0	77.0	
2019-07-09 18:21:36.489037	0	1	-1	-1	58.0	77.0	63.0	75.2	61.0	75.2	46.0	80.6	56.0	75.2	55.0	77.0	
2019-07-09 18:23:32.886289	0	1	-1	-1	58.0	77.0	63.0	73.4	60.0	73.4	47.0	78.8	57.0	75.2	55.0	75.2	
2019-07-09 18:25:19.127611	0	1	-1	-1	58.0	77.0	63.0	75.2	61.0	73.4	49.0	78.8	58.0	75.2	56.0	75.2	
2019-07-09 18:27:05.369815	0	1	-1	-1	59.0	77.0	160.0	51.8	61.0	73.4	49.0	78.8	58.0	75.2	56.0	75.2	
2019-07-09 18:28:51.628624	0	1	-1	-1	59.0	77.0	64.0	73.4	60.0	73.4	49.0	77.0	58.0	73.4	56.0	75.2	
2019-07-09 18:30:35.339164	0	1	-1	-1	59.0	75.2	64.0	73.4	61.0	73.4	50.0	77.0	58.0	73.4	56.0	75.2	
2019-07-09 18:32:24.105085	0	1	-1	-1	60.0	75.2	64.0	73.4	61.0	73.4	50.0	77.0	58.0	73.4	56.0	75.2	
2019-07-09 18:34:12.880923	0	1	-1	-1	59.0	75.2	64.0	73.4	61.0	73.4	153.0	53.6	157.0	51.8	57.0	75.2	
2019-07-09 18:35:54.081593	0	1	-1	-1	60.0	75.2	64.0	73.4	60.0	73.4	51.0	77.0	58.0	73.4	57.0	75.2	
2019-07-09 18:37:37.791941	0	1	-1	-1	60.0	75.2	64.0	73.4	61.0	73.4	51.0	75.2	58.0	73.4	57.0	75.2	
2019-07-09 18:39:31.648764	0	1	-1	-1	60.0	75.2	65.0	73.4	60.0	73.4	52.0	75.2	58.0	73.4	56.0	75.2	
2019-07-09 18:41:38.154143	0	1	-1	-1	60.0	75.2	62.0	73.4	60.0	73.4	52.0	75.2	157.0	51.8	57.0	75.2	
2019-07-09 18:43:19.336421	0	1	-1	-1	60.0	75.2	65.0	73.4	61.0	73.4	52.0	75.2	59.0	73.4	57.0	75.2	
2019-07-09 18:45:08.157051	0	1	-1	-1	60.0	75.2	65.0	73.4	60.0	73.4	53.0	75.2	59.0	73.4	57.0	75.2	
2019-07-09 18:46:54.398320	0	1	-1	-1	61.0	75.2	65.0	73.4	61.0	73.4	52.0	75.2	59.0	73.4	58.0	75.2	
2019-07-09 18:48:38.104139	0	1	-1	-1	158.0	53.6	66.0	73.4	61.0	73.4	53.0	75.2	59.0	73.4	57.0	75.2	
2019-07-09 18:50:31.921167	0	1	-1	-1	61.0	75.2	65.0	73.4	62.0	73.4	54.0	75.2	59.0	73.4	57.0	75.2	
2019-07-09 18:52:20.687247	0	1	-1	-1	61.0	75.2	63.0	73.4	61.0	73.4	154.0	53.6	59.0	73.4	58.0	75.2	
2019-07-09 18:54:06.937715	0	1	-1	-1	61.0	75.2	66.0	73.4	61.0	73.4	53.0	75.2	59.0	73.4	58.0	75.2	
2019-07-09 18:56:16.004738	0	0	-1	-1	61.0	75.2	63.0	73.4	61.0	73.4	155.0	53.6	59.0	73.4	58.0	75.2	
2019-07-09 18:58:02.248933	0	0	-1	-1	61.0	75.2	66.0	73.4	61.0	73.4	54.0	75.2	59.0	73.4	58.0	75.2	
2019-07-09 18:59:51.041087	0	0	
2019-07-09 19:03:29.206631	1	1	
2019-07-09 19:05:26.916869	1	1	-1	-1	61.0	75.2	161.0	51.8	62.0	73.4	52.0	75.2	59.0	73.4	50.0	80.6	
2019-07-09 19:07:18.211784	1	1	-1	-1	60.0	75.2	60.0	77.0	58.0	75.2	52.0	75.2	59.0	73.4	50.0	80.6	
2019-07-09 19:09:17.105330	1	1	-1	-1	60.0	75.2	46.0	86.0	55.0	77.0	47.0	78.8	59.0	73.4	39.0	89.6	
2019-07-09 19:12:51.938990	1	1	60.0	80.6	59.0	75.2	50.0	80.6	56.0	75.2	47.0	78.8	60.0	73.4	147.0	60.8	
2019-07-09 19:14:14.365559	1	1	62.0	78.8	158.0	53.6	53.0	78.8	53.0	75.2	49.0	77.0	59.0	73.4	44.0	84.2	
2019-07-09 19:15:30.821715	1	1	62.0	78.8	61.0	75.2	53.0	78.8	56.0	75.2	50.0	77.0	59.0	73.4	47.0	80.6	
2019-07-09 19:16:44.737558	1	1	65.0	78.8	61.0	75.2	55.0	77.0	57.0	75.2	50.0	77.0	59.0	73.4	47.0	82.4	
2019-07-09 19:19:34.453250	1	1	70.0	73.4	62.0	75.2	63.0	73.4	62.0	73.4	56.0	73.4	61.0	71.6	55.0	75.2	
2019-07-09 19:20:40.800163	1	1	70.0	73.4	61.0	75.2	63.0	73.4	61.0	73.4	56.0	73.4	61.0	71.6	55.0	48.2	
2019-07-09 19:21:47.121739	1	1	65.0	77.0	61.0	75.2	55.0	78.8	60.0	73.4	52.0	75.2	60.0	73.4	50.0	80.6	
2019-07-09 19:22:55.975880	1	1	60.0	80.6	61.0	75.2	50.0	80.6	59.0	75.2	50.0	77.0	60.0	73.4	47.0	84.2	
2019-07-09 19:24:02.303142	1	1	60.0	80.6	60.0	75.2	48.0	82.4	57.0	75.2	49.0	78.8	60.0	73.4	44.0	86.0	
2019-07-09 19:25:08.643041	1	1	60.0	82.4	60.0	75.2	47.0	84.2	57.0	75.2	48.0	78.8	60.0	73.4	40.0	87.8	
2019-07-09 19:26:15.006656	1	1	58.0	84.2	60.0	75.2	45.0	84.2	56.0	75.2	47.0	80.6	60.0	73.4	39.0	87.8	
2019-07-09 19:27:23.875364	1	1	57.0	84.2	59.0	77.0	41.0	87.8	56.0	77.0	46.0	80.6	60.0	73.4	38.0	89.6	
2019-07-09 19:28:32.742051	1	1	56.0	86.0	59.0	77.0	40.0	87.8	55.0	77.0	46.0	80.6	60.0	73.4	37.0	89.6	
2019-07-09 19:29:44.130715	1	1	55.0	87.8	58.0	77.0	40.0	87.8	54.0	77.0	45.0	80.6	60.0	73.4	35.0	89.6	
2019-07-09 19:30:58.042098	1	1	55.0	87.8	58.0	77.0	40.0	87.8	54.0	77.0	45.0	82.4	60.0	73.4	35.0	89.6	
2019-07-09 19:32:11.983350	1	1	53.0	87.8	58.0	77.0	39.0	87.8	54.0	77.0	45.0	82.4	60.0	73.4	36.0	91.4	
2019-07-09 19:33:23.384305	1	1	53.0	87.8	58.0	77.0	38.0	87.8	53.0	77.0	44.0	82.4	59.0	73.4	35.0	91.4	
2019-07-09 19:34:29.736782	1	1	52.0	89.6	57.0	77.0	38.0	87.8	53.0	77.0	44.0	82.4	59.0	73.4	34.0	91.4	
2019-07-09 19:35:41.166031	1	1	51.0	89.6	57.0	77.0	37.0	89.6	53.0	77.0	43.0	82.4	59.0	73.4	34.0	91.4	
2019-07-09 19:36:50.023143	1	1	50.0	89.6	58.0	78.8	37.0	89.6	52.0	77.0	43.0	82.4	59.0	75.2	34.0	91.4	
2019-07-09 19:37:56.354271	1	1	51.0	91.4	58.0	78.8	37.0	89.6	53.0	78.8	44.0	84.2	59.0	73.4	34.0	91.4	
2019-07-09 19:39:00.154674	1	1	51.0	91.4	57.0	78.8	36.0	89.6	53.0	78.8	43.0	84.2	60.0	73.4	33.0	91.4	
2019-07-09 19:40:06.512273	1	1	50.0	91.4	57.0	78.8	36.0	89.6	53.0	78.8	43.0	84.2	59.0	75.2	33.0	91.4	
2019-07-09 19:41:12.841659	1	1	50.0	91.4	57.0	78.8	36.0	89.6	53.0	78.8	43.0	84.2	157.0	53.6	33.0	91.4	
2019-07-09 19:42:19.188048	1	1	50.0	91.4	57.0	78.8	36.0	89.6	53.0	78.8	43.0	84.2	59.0	75.2	33.0	93.2	
2019-07-09 19:43:25.516600	1	1	49.0	91.4	56.0	78.8	35.0	89.6	52.0	78.8	42.0	84.2	60.0	75.2	33.0	93.2	
2019-07-09 19:44:31.862560	1	1	49.0	91.4	57.0	78.8	35.0	89.6	53.0	78.8	42.0	84.2	60.0	75.2	34.0	93.2	
2019-07-09 19:45:38.191308	1	1	49.0	91.4	56.0	78.8	36.0	91.4	52.0	78.8	42.0	84.2	59.0	75.2	34.0	93.2	
2019-07-09 19:46:42.005919	1	1	48.0	93.2	56.0	78.8	36.0	91.4	52.0	78.8	149.0	57.2	60.0	75.2	34.0	93.2	
2019-07-09 19:47:48.341479	1	1	48.0	93.2	56.0	78.8	36.0	91.4	52.0	78.8	42.0	84.2	59.0	75.2	34.0	93.2	
2019-07-09 19:48:57.209105	1	1	48.0	93.2	56.0	78.8	35.0	91.4	51.0	78.8	41.0	84.2	59.0	75.2	34.0	93.2	
2019-07-09 19:50:06.074388	1	1	48.0	93.2	55.0	78.8	35.0	91.4	51.0	78.8	41.0	84.2	59.0	75.2	34.0	93.2	
2019-07-09 19:51:17.470695	1	1	48.0	93.2	55.0	78.8	35.0	91.4	51.0	78.8	41.0	84.2	59.0	75.2	33.0	93.2	
2019-07-09 19:52:28.911685	1	1	48.0	93.2	55.0	78.8	35.0	91.4	52.0	78.8	41.0	84.2	59.0	75.2	33.0	93.2	
2019-07-09 19:53:35.246988	1	0	48.0	93.2	55.0	78.8	35.0	91.4	51.0	78.8	41.0	86.0	59.0	75.2	33.0	93.2	
2019-07-09 19:54:39.045802	1	0	47.0	93.2	55.0	78.8	35.0	91.4	51.0	78.8	41.0	86.0	59.0	75.2	33.0	93.2	
2019-07-09 19:55:47.907251	1	0	49.0	91.4	55.0	78.8	35.0	91.4	51.0	78.8	40.0	86.0	59.0	75.2	33.0	93.2	
2019-07-09 19:57:01.833999	1	0	49.0	91.4	
